tabela,periodicidade,unidade_tipo,codigo,descricao,nivel,periodo,valor
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,1997,0.16701415702144293
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,1998,0.18308576957356654
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,1999,0.19249931923166147
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2000,0.19602491931753935
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2001,0.20554060974884483
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2002,0.21497796528724
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2003,0.20730024313734802
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2004,0.21401763737025262
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2005,0.2247422664830038
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2006,0.22528378803690077
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2007,0.22731336001465552
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2008,0.23011614395573926
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2009,0.22145701484220903
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2010,0.2363786761379939
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2011,0.22581897025669706
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2012,0.22270879950654596
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2013,0.22113043686496225
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2014,0.21136599178763066
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2015,0.20833023025519073
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2016,0.20990850510505585
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2017,0.2101066827260826
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2018,0.21258841109928867
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2019,0.22135320951151732
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2020,0.1929269233468485
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2021,0.21444953705525077
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2022,0.22950194728181822
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2023,0.21505602852213127
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2024,0.2274713138749721
2.2-A,anual,pct_pib,1,RECEITA TOTAL 1/,1,2025,0.22783370216361132
2.2-A,anual,pct_pib,1.1,-  Receita Administrada pela RFB,2,1997,0.10682926698464809
